"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","PSP-Element","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-17.52","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-8.76","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-17.52","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-11.64","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-349.92","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-64.20","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-26.28","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-43.69","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-11.64","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-14.53","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-23.28","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-32.04","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-20.40","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-29.16","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-17.52","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-84.60","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-8.76","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-23.28","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-20.40","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-11.64","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-11.64","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
"104000105","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S1008     1.04.00.01.05.01 -> VKE n.geb.","1.04.00.01.05.01","2022","499","8","940","internalInvoicing","0400","0105"
